altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d
244,2013-09-15 10:00:56+00,864,61.8890286696489,49.8660672,3.8425721,14.6480374112029
352,2013-09-15 10:15:51+00,864,56.9661892881814,49.8780833,3.9612061,15.6660045959396
749,2013-09-15 10:30:46+00,864,169.652709320061,49.8743866,4.0766191,8.79864762335667
543,2013-09-15 10:46:02+00,864,86.9550530452698,49.9014404,4.2168413,15.3431580843059
401,2013-09-15 11:01:16+00,864,162.511030310664,49.8997225,4.3245633,10.00017999838
352,2013-09-15 11:16:13+00,864,-39.8394413080552,49.8980822,4.4049717,1.01788997440784
306,2013-09-15 11:31:18+00,864,109.595558939282,49.8982317,4.4049219,5.4068197676638
343,2013-09-15 11:46:13+00,864,51.3023518261673,49.8982016,4.4047323,3.96137602355545
343,2013-09-15 12:01:38+00,864,-135.71338177308,49.8966253,4.4042283,0.273130005674953
357,2013-09-15 12:17:08+00,864,-159.607109292856,49.8983266,4.4036322,0.6928924880528
368,2013-09-15 12:32:07+00,864,-1.1769787868818,49.8983468,4.4036356,1.07466273779265
357,2013-09-15 12:47:32+00,864,-156.447194030811,49.8984028,4.4035902,0.0412310562561766
438,2013-09-15 13:02:28+00,864,19.3004813935643,49.9092798,4.3918863,13.3865492192723
975,2013-09-15 13:17:55+00,864,-46.373217055784,49.9589654,4.3803533,9.87010131660258
365,2013-09-15 13:32:54+00,864,29.7769025836813,50.025517,4.3360411,16.4320205696074
784,2013-09-15 13:48:00+00,864,30.2938171155924,50.065897,4.3800117,11.8028894767341
586,2013-09-15 14:03:14+00,864,3.69358702749069,50.1406911,4.3793057,14.2702242449094
234,2013-09-15 14:18:16+00,864,-59.0426026008439,50.183916,4.3774328,2.6060122793264
456,2013-09-15 14:33:09+00,864,-19.0132153445738,50.2239438,4.4028609,12.6031464325382
235,2013-09-15 14:48:06+00,864,117.605016747982,50.2401913,4.3826749,2.95083039160166
388,2013-09-15 15:03:04+00,864,-63.1747971272692,50.2396946,4.3841956,8.80142033992242
318,2013-09-15 15:17:57+00,864,55.8613589747205,50.2434814,4.3890051,17.3205138491905
295,2013-09-15 15:32:55+00,864,-69.8382712388908,50.2517783,4.410922,5.83247803253471
313,2013-09-15 15:47:51+00,864,-167.498772639829,50.2525066,4.4149759,0.65
212,2013-09-15 16:03:08+00,864,-7.76656365987262,50.2516277,4.415226,0.257099202643649
211,2013-09-15 16:18:12+00,864,-65.9218758575441,50.2519913,4.4103633,0.852349693494401
211,2013-09-15 16:33:08+00,864,51.4340032776112,50.2520437,4.4103438,0.587281874401041
214,2013-09-15 16:48:05+00,864,-140.980041381458,50.2524011,4.4103805,0.394081209904761
196,2013-09-15 17:17:57+00,864,19.0046814203558,50.249344,4.4099308,1.14934764105557
216,2013-09-15 17:32:52+00,864,32.4997609124548,50.252083,4.4121597,0.412310562561766
198,2013-09-15 17:48:00+00,864,-96.2461755494444,50.2139586,4.3946565,1.02902866821095
200,2013-09-15 18:03:11+00,864,-29.5606779308243,50.2143614,4.3943685,0.639765582068933
175,2013-09-15 18:18:23+00,864,32.5881949747104,50.2147125,4.3945489,4.47785663013009
197,2013-09-15 18:33:39+00,864,-73.55267953787,50.2144898,4.3941451,1.1438968484964
200,2013-09-15 18:49:09+00,864,-171.022659332904,50.2141148,4.3942409,0.0905538513813742
196,2013-09-15 19:04:04+00,864,10.2561920454753,50.2140595,4.3942428,1.80011110768197
205,2013-09-15 19:19:00+00,864,108.54819574083,50.2136416,4.3944062,0.27459060435492
198,2013-09-15 19:33:56+00,864,84.933967640355,50.2133035,4.3946823,0.325269119345812
204,2013-09-15 19:48:51+00,864,52.8345040003742,50.2132912,4.3943827,0.0848528137423857
199,2013-09-15 20:03:48+00,864,-68.2434768696749,50.2127027,4.3944051,0.466154480832267
198,2013-09-15 20:18:44+00,864,-29.9675211236206,50.2125294,4.3942663,0.299666481275434
199,2013-09-15 20:33:41+00,864,-1.11666901217219,50.212388,4.3941994,2.09861859326558
201,2013-09-15 20:48:37+00,864,5.89930618362962,50.2125977,4.393823,1.25003999936002
195,2013-09-15 21:18:50+00,864,-167.866851000823,50.2125405,4.3934865,0.373363094051889
202,2013-09-15 21:49:08+00,864,55.9053123521546,50.2125142,4.3941959,0.269258240356725
211,2013-09-15 22:19:14+00,864,-87.5992878001767,50.2123449,4.3943586,3.20390386872016
225,2013-09-15 22:49:11+00,864,-25.066164455849,50.2127432,4.394467,2.60342082652805
198,2013-09-15 23:19:00+00,864,-37.2849301501403,50.2124235,4.3943319,0.3104834939252
192,2013-09-15 23:48:52+00,864,156.428393348529,50.2125566,4.3944181,1.49375366108338
207,2013-09-16 00:19:08+00,864,6.46108526906279,50.212327,4.3945812,0.053851648071345
202,2013-09-16 00:49:09+00,864,-58.1743100199463,50.2134668,4.394361,1.12805141726785
210,2013-09-16 01:19:01+00,864,139.752846938307,50.2125442,4.3957603,0.202484567313166
202,2013-09-16 01:48:53+00,864,4.99431559788414,50.2126079,4.3958164,3.14636297969576
201,2013-09-16 02:18:58+00,864,-48.5245124043854,50.2127224,4.3952643,2.57474270559215
198,2013-09-16 02:49:27+00,864,27.2038323962176,50.2125123,4.3947595,0.28
198,2013-09-16 03:04:19+00,864,-21.8617314004591,50.2126349,4.3948788,2.94726992316618
203,2013-09-16 03:19:15+00,864,-44.1243394447214,50.2127504,4.3939559,0.872811548961172
203,2013-09-16 03:34:11+00,864,-170.465800245697,50.2128893,4.3931556,3.82632983418837
175,2013-09-16 03:49:08+00,864,150.44462959646,50.2129914,4.3932134,2.94923718951189
209,2013-09-16 04:04:17+00,864,42.6229637390773,50.2129934,4.3934972,0.502891638427206
198,2013-09-16 04:19:38+00,864,-73.3422510823107,50.2130301,4.3934301,0.152643375224737
198,2013-09-16 04:34:27+00,864,-123.967360609223,50.2137399,4.3939345,0.134164078649987
190,2013-09-16 04:49:24+00,864,-55.2783051991687,50.2140377,4.3938265,3.01532751123323
202,2013-09-16 05:04:19+00,864,143.85927141855,50.2141601,4.3949973,0.205182845286832
255,2013-09-16 05:19:16+00,864,59.0064439326828,50.2164913,4.4422165,0.262488094968134
189,2013-09-16 05:34:12+00,864,-75.3694594548867,50.2136383,4.4332271,15.0658554353877
265,2013-09-16 05:49:08+00,864,53.642086761593,50.2133162,4.4343812,3.53831880983045
273,2013-09-16 06:04:03+00,864,60.2975111664967,50.2131957,4.4326849,0.44407206622349
269,2013-09-16 06:19:01+00,864,-70.1084948410372,50.213602,4.4329775,1.8970766985022
271,2013-09-16 06:33:57+00,864,-68.9265811980927,50.2136101,4.4329606,3.21460728550161
270,2013-09-16 06:49:38+00,864,23.3263996800051,50.2135393,4.4332035,0.255538646783613
266,2013-09-16 07:05:57+00,864,78.0794800304693,50.2135656,4.4331556,0.0565685424949238
254,2013-09-16 07:20:54+00,864,-157.571995091193,50.2135941,4.433132,1.500299970006
265,2013-09-16 07:36:31+00,864,65.1000357536394,50.2135881,4.433119,0.178044938147649
255,2013-09-16 07:51:34+00,864,-52.6979778850569,50.2136077,4.4330639,2.85938804641832
237,2013-09-16 08:06:30+00,864,94.7934321677994,50.2136485,4.4329938,1.76181724364362
258,2013-09-16 08:21:30+00,864,-156.604942173871,50.2135175,4.4331255,0.750266619276108
781,2013-09-16 08:36:20+00,864,28.8223658915832,50.2062227,4.4427652,8.30923582527298
260,2013-09-16 08:51:17+00,864,-39.0133771009321,50.197965,4.5035563,0.347131099154196
378,2013-09-16 09:06:12+00,864,75.7117759519285,50.2119098,4.4973923,15.3367532418045
256,2013-09-16 09:21:26+00,864,37.3922757732768,50.2427723,4.5166826,0.842021377400835
248,2013-09-16 09:36:57+00,864,-125.606587054685,50.243202,4.5153718,0.538144961882948
245,2013-09-16 09:51:49+00,864,-119.365874661156,50.2431654,4.5137642,0.465295604965274
173,2013-09-16 10:06:49+00,864,-133.40339695907,50.2448767,4.5164712,2.68365422511918
231,2013-09-16 10:22:09+00,864,-107.464457545683,50.2450842,4.5157478,0.916624241442479
257,2013-09-16 10:37:38+00,864,-19.3396449903419,50.2450112,4.5150328,0.114017542509914
254,2013-09-16 10:53:08+00,864,143.977673672715,50.2450205,4.5150387,0.327566787083184
243,2013-09-16 11:08:08+00,864,2.79218884715093,50.24327,4.5135451,3.52035509572543
251,2013-09-16 11:23:01+00,864,-178.462138981028,50.2515867,4.5077594,0.540832691319598
340,2013-09-16 11:37:59+00,864,70.6963304600771,50.2493453,4.5609393,22.2782517267401
272,2013-09-16 11:52:57+00,864,-73.3481316431491,50.2468027,4.5782113,11.3605017494827
253,2013-09-16 12:08:08+00,864,63.2558253272923,50.2420923,4.572186,0.058309518948453
252,2013-09-16 12:23:00+00,864,4.26413554373745,50.2420714,4.5721668,0.01
388,2013-09-16 12:38:38+00,864,126.36294216871,50.2654867,4.6173669,8.84280498484502
352,2013-09-16 12:53:48+00,864,120.297476947247,50.2948489,4.7252096,19.0661689911739
245,2013-09-16 13:09:18+00,864,169.024339053357,50.322156,4.7760479,0.550090901579003
246,2013-09-16 13:24:38+00,864,-82.5883056978712,50.3215328,4.77533,0.187882942280559
242,2013-09-16 13:39:31+00,864,-92.4784151757319,50.3220513,4.7756151,4.60921902278466
246,2013-09-16 13:54:28+00,864,-42.6749691603545,50.3224786,4.7729786,1.00124921972504
232,2013-09-16 14:09:26+00,864,111.735670293916,50.3214132,4.7767033,8.11379689171475
230,2013-09-16 14:24:19+00,864,124.642269785422,50.3212073,4.7757727,0.82
239,2013-09-16 14:39:26+00,864,102.648754508625,50.3212589,4.7757852,0.420594816896262
248,2013-09-16 14:54:37+00,864,-59.5409112144098,50.3212144,4.7761041,0.436806593356831
244,2013-09-16 15:09:50+00,864,-77.6878888056963,50.3213409,4.7762046,0.730273921210391
248,2013-09-16 15:25:23+00,864,-93.6526379708401,50.3213065,4.7760462,0.05
249,2013-09-16 15:40:19+00,864,-67.8538115845408,50.321618,4.7754483,0.43
244,2013-09-16 15:55:15+00,864,-70.9110356332133,50.3216097,4.7754122,1.31821849478757
246,2013-09-16 16:10:12+00,864,-68.2226343097579,50.321599,4.7753885,0.693108938046538
336,2013-09-16 16:25:08+00,864,-56.1042281471888,50.3024665,4.7016657,10.8941819334909
260,2013-09-16 16:40:02+00,864,-34.6540418391725,50.3073094,4.6304476,1.01019800039398
262,2013-09-16 16:54:59+00,864,80.303723433829,50.3074622,4.6313772,1.71510932596147
290,2013-09-16 17:09:56+00,864,-157.213189283614,50.2998186,4.6201258,7.58926215122392
337,2013-09-16 17:24:54+00,864,-159.373156409307,50.2658256,4.5374584,7.63822623388441
297,2013-09-16 17:39:49+00,864,-103.333973723026,50.2364482,4.4679917,8.11064732311793
193,2013-09-16 17:54:46+00,864,-69.3067503237694,50.2129666,4.3958108,2.10354462752755
205,2013-09-16 18:10:08+00,864,98.418151230503,50.2128698,4.396263,0.172626765016321
200,2013-09-16 18:25:07+00,864,145.310032564179,50.212701,4.3961722,0.272946881279124
200,2013-09-16 18:40:03+00,864,-58.0182922875056,50.2126549,4.3959513,0.172046505340853
202,2013-09-16 18:54:59+00,864,-149.265488709832,50.2127084,4.3956012,0.152315462117278
202,2013-09-16 19:09:55+00,864,-125.926260295796,50.2128624,4.3953219,0.0447213595499958
199,2013-09-16 19:24:51+00,864,54.8880360747429,50.2127667,4.3952738,0.523259018078045
205,2013-09-16 19:39:48+00,864,-31.5192008694731,50.2128076,4.3950167,0.313847096529504
202,2013-09-16 19:54:44+00,864,-14.1264232917598,50.2128058,4.3948594,0.616116872029975
196,2013-09-16 20:09:41+00,864,-2.80354525583337,50.212934,4.3945926,0.432897216438267
190,2013-09-16 20:24:37+00,864,9.29763340711182,50.2130632,4.3946326,5.54090245357198
203,2013-09-16 20:39:32+00,864,-55.4781958346362,50.2127186,4.394743,0.724706837279738
188,2013-09-16 20:54:32+00,864,69.5798814519838,50.212777,4.3947539,3.06778421666192
200,2013-09-16 21:24:38+00,864,93.7131778848472,50.212767,4.3945389,0.192353840616713
221,2013-09-16 21:54:28+00,864,128.338189011686,50.2126046,4.3936201,4.54406205943537
203,2013-09-16 22:24:19+00,864,-13.5781435094439,50.2127433,4.3930525,0.502195181179589
202,2013-09-16 22:54:12+00,864,-78.8538103716299,50.2126581,4.3932857,0.54230987451825
194,2013-09-16 23:24:03+00,864,-26.2521155761149,50.2126305,4.3928808,1.94537914042482
193,2013-09-16 23:53:57+00,864,-64.5828289043321,50.2125728,4.3926089,0.254950975679639
199,2013-09-17 00:24:08+00,864,54.0699099108149,50.2127512,4.392269,0.111803398874989
198,2013-09-17 00:53:55+00,864,-58.6387730748297,50.2126727,4.3922162,0.330151480384384
203,2013-09-17 01:23:47+00,864,-6.04651599784471,50.2127136,4.39258,0.161245154965971
191,2013-09-17 01:53:39+00,864,-58.6962791079862,50.2128322,4.3931411,1.99849943707773
199,2013-09-17 02:23:36+00,864,-49.0404935909891,50.2124722,4.39252,2.10523157871052
198,2013-09-17 02:54:09+00,864,-39.2574056821313,50.212426,4.3922047,0.666408283261845
207,2013-09-17 03:09:06+00,864,158.655452997289,50.2121914,4.3914737,2.14560014914243
196,2013-09-17 03:24:02+00,864,33.3735641351887,50.2128717,4.3929807,1.1933147112141
165,2013-09-17 03:39:01+00,864,-118.269098201567,50.2127431,4.3928904,4.81964728999955
167,2013-09-17 03:53:56+00,864,-107.206979828251,50.2127613,4.3932884,7.06835200028974
200,2013-09-17 04:09:27+00,864,-57.3700250507235,50.2125201,4.3933449,0.319061122670876
193,2013-09-17 04:24:18+00,864,-156.663323675524,50.2124007,4.392975,0.362215405525497
196,2013-09-17 04:39:14+00,864,14.7404778010431,50.2124738,4.3932244,0.271661554144123
195,2013-09-17 04:54:10+00,864,-21.9407401458359,50.2126301,4.3937703,2.53331798240963
11,2013-09-17 05:09:09+00,864,-160.438710041058,50.217051,4.447298,1.77881983348511
121,2013-09-17 05:24:03+00,864,-103.078684573353,50.2128752,4.4337962,0.578013840664737
-229,2013-09-17 05:39:01+00,864,-120.351984909231,50.2168353,4.4542965,1.38715536260363
-28,2013-09-17 05:53:55+00,864,30.9849424171768,50.2170788,4.465075,1.72812036617824
98,2013-09-17 06:08:53+00,864,-160.88638860407,50.2165258,4.4670068,9.15538093145228
212,2013-09-17 06:54:15+00,864,-141.93037288345,50.2645571,4.4451315,0.161554944214035
216,2013-09-17 07:09:38+00,864,-153.60591941221,50.2643418,4.4454038,0.143178210632764
213,2013-09-17 07:24:34+00,864,-92.8468600474684,50.2641515,4.4456301,2.13693706037403
217,2013-09-17 07:39:31+00,864,-86.9383402558917,50.2640819,4.4458677,1.92421412529895
314,2013-09-17 07:54:29+00,864,-93.5511239728339,50.2633388,4.4461691,1.38798414976541
151,2013-09-17 08:09:23+00,864,-85.5949460153376,50.2630562,4.4453397,1.95327929390551
182,2013-09-17 08:24:20+00,864,-46.0169325264663,50.2626506,4.4458233,0.418688428309166
143,2013-09-17 08:39:16+00,864,174.486268784387,50.2603611,4.4632951,0.497694685525172
158,2013-09-17 08:54:14+00,864,-96.0364513248785,50.2589054,4.4635501,5.14883481964609
252,2013-09-17 09:09:06+00,864,-95.9971145098862,50.2600866,4.4629577,2.01675481900999
214,2013-09-17 09:24:06+00,864,-72.7075197199089,50.2598625,4.4627566,5.18785119293142
237,2013-09-17 09:39:43+00,864,-95.179503717726,50.259898,4.4629788,0.652533524043018
210,2013-09-17 09:54:53+00,864,-106.435989710944,50.2637438,4.4476534,1.56204993518133
216,2013-09-17 10:10:05+00,864,-109.027738584631,50.2636688,4.4479192,2.19346757441272
212,2013-09-17 10:25:26+00,864,-89.6954631993744,50.2635762,4.4472629,4.73127889687345
221,2013-09-17 10:40:56+00,864,133.967316147849,50.2635434,4.4479681,0.21095023109729
220,2013-09-17 10:55:51+00,864,86.6804093260845,50.2635823,4.4480552,1.84835061608992
221,2013-09-17 11:10:42+00,864,-159.20431588067,50.2635716,4.4479707,0.0860232526704263
220,2013-09-17 11:25:38+00,864,18.2458257345476,50.2635584,4.4479513,0.235372045918796
219,2013-09-17 11:40:34+00,864,-124.332657395027,50.2617592,4.4453208,0.164924225024706
318,2013-09-17 11:55:46+00,864,93.8314834976259,50.2619891,4.4455655,11.934006033181
222,2013-09-17 12:11:08+00,864,31.3153003084906,50.2618736,4.4446575,0.04
224,2013-09-17 12:26:10+00,864,-133.867797723164,50.2618666,4.4446742,0.098488578017961
249,2013-09-17 12:41:06+00,864,-171.010891493,50.2621098,4.4453503,11.1908757476794
214,2013-09-17 12:56:03+00,864,-4.49927831366549,50.2620386,4.4452064,2.48815192462197
224,2013-09-17 13:11:09+00,864,-21.6307775681646,50.2610607,4.4452259,0.929623579735368
226,2013-09-17 13:26:21+00,864,-25.926942869932,50.2605004,4.4434088,1.23328828746567
195,2013-09-17 13:41:33+00,864,-51.8310764703353,50.2604819,4.4428057,4.95081811421102
225,2013-09-17 13:56:45+00,864,-87.8026636515991,50.2606638,4.4429101,0.901387818865997
244,2013-09-17 14:11:50+00,864,-150.870379122321,50.249569,4.4385624,4.93611183017565
191,2013-09-17 14:26:42+00,864,-152.161702758211,50.2134837,4.3947162,0.628012738724303
200,2013-09-17 14:41:40+00,864,-91.4726525020937,50.2133656,4.3946144,0.53665631459995
239,2013-09-17 14:56:36+00,864,-73.5742615535307,50.2206815,4.3946204,0.848999411071645
240,2013-09-17 15:11:32+00,864,,50.2206741,4.3946517,
221,2013-09-17 15:26:39+00,864,-61.8789438085623,50.2205453,4.3947783,1.35351394525509
197,2013-09-17 15:42:27+00,864,-58.4999607178554,50.2142341,4.3949942,1.43087385887086
195,2013-09-17 15:57:21+00,864,71.4839781669494,50.213816,4.3955764,1.05688220724923
198,2013-09-17 16:12:18+00,864,147.539646841269,50.2134315,4.3956699,0.174928556845359
195,2013-09-17 16:27:14+00,864,-158.923780412714,50.213258,4.3960468,0.429534631898291
194,2013-09-17 16:42:11+00,864,-60.2306114855488,50.2132541,4.3957471,2.44597628770191
258,2013-09-17 16:57:07+00,864,-159.415927027339,50.2173357,4.3958223,7.77884952933273
198,2013-09-17 17:12:02+00,864,83.1648877133263,50.2136575,4.3945163,1.50784614599766
199,2013-09-17 17:26:59+00,864,58.9136431375183,50.2136442,4.3947207,0.547083174663597
203,2013-09-17 17:41:55+00,864,-67.3782077966387,50.2130812,4.3957268,1.86196133149966
201,2013-09-17 17:56:53+00,864,17.0690784375038,50.2125403,4.3951427,0.323882694814033
205,2013-09-17 18:12:08+00,864,168.111101675653,50.2121581,4.3945736,0.0412310562561766
204,2013-09-17 18:26:59+00,864,-30.8861171282914,50.2122916,4.39447,0.148660687473185
211,2013-09-17 18:41:54+00,864,39.9574325082755,50.2122749,4.3947438,3.11231425148554
196,2013-09-17 19:11:47+00,864,-150.478056337962,50.2123511,4.3952778,0.778781098897501
203,2013-09-17 19:26:43+00,864,16.1618144650893,50.2123978,4.3955462,0.787718223732319
210,2013-09-17 19:41:39+00,864,176.355407262823,50.2123375,4.3956152,0.904267659490264
204,2013-09-17 19:56:36+00,864,33.3422372558314,50.212421,4.3953599,0.251793566240283
190,2013-09-17 20:11:33+00,864,51.9805086994072,50.2124712,4.395433,4.98691287270993
198,2013-09-17 20:26:26+00,864,81.3876315477089,50.2124336,4.3953674,2.26355914435652
188,2013-09-17 20:41:27+00,864,88.8960065727698,50.2125353,4.39551,3.4470277051396
205,2013-09-17 20:56:42+00,864,-47.0308622425483,50.2127086,4.3955555,0.313209195267316
197,2013-09-17 21:26:42+00,864,-158.907941525078,50.2124705,4.395715,1.44277510374971
205,2013-09-17 21:56:47+00,864,-73.6098625416162,50.2126256,4.39569,0.223606797749979
205,2013-09-17 22:27:08+00,864,55.1914580789095,50.2125512,4.395758,0.189736659610103
204,2013-09-17 22:57:21+00,864,-35.4785759357599,50.2131288,4.3953893,2.53513313259876
204,2013-09-17 23:27:13+00,864,64.1470524196246,50.2134091,4.3946735,0.328937684067971
201,2013-09-17 23:57:06+00,864,153.807187498641,50.2134765,4.3954161,0.898053450525079
204,2013-09-18 00:26:59+00,864,21.7436872755806,50.2131879,4.3958478,0.681835757349232
189,2013-09-18 00:56:52+00,864,-57.7860994113342,50.2127587,4.3957103,4.99144267722269
201,2013-09-18 01:27:09+00,864,-87.4523096089754,50.2120882,4.3953734,0.595482997238376
203,2013-09-18 01:57:11+00,864,-56.1769033052565,50.2125909,4.3957594,1.43003496460751
204,2013-09-18 02:27:00+00,864,-65.4781518203245,50.2128329,4.3954622,0.765506368360185
200,2013-09-18 02:57:33+00,864,-85.4294489810193,50.2126458,4.3949312,0.372155881318568
195,2013-09-18 03:12:34+00,864,176.732086540584,50.212601,4.3948704,0.143178210632764
195,2013-09-18 03:27:30+00,864,87.5965214149484,50.2124638,4.3949619,0.306757233003559
199,2013-09-18 03:42:28+00,864,-96.5972664177328,50.2123191,4.394641,0.0632455532033676
196,2013-09-18 03:57:33+00,864,-64.8805200999608,50.2123481,4.3940414,0.353553390593274
203,2013-09-18 04:12:45+00,864,41.0627337588941,50.2124504,4.3940929,0.156524758424985
197,2013-09-18 04:27:58+00,864,-155.823449314851,50.2123557,4.3943088,0.184390889145858
208,2013-09-18 04:43:33+00,864,140.717536126819,50.212479,4.3950443,0.0894427190999916
195,2013-09-18 04:58:25+00,864,-70.2506485023124,50.2123388,4.3953001,3.58899707439279
348,2013-09-18 05:13:23+00,864,114.457139907378,50.2135255,4.4056506,17.6202298509412
238,2013-09-18 05:28:18+00,864,-68.0825292807502,50.2170194,4.441376,4.47200178890841
252,2013-09-18 05:43:17+00,864,-24.8380032460309,50.21626,4.4420325,0.53
195,2013-09-18 05:58:16+00,864,129.567659182233,50.2162199,4.4515244,4.51576128687069
248,2013-09-18 06:13:08+00,864,153.984233371881,50.2167053,4.4511774,0.0921954445729289
240,2013-09-18 06:28:05+00,864,36.9724322360881,50.2211015,4.450158,2.55485811739126
244,2013-09-18 06:43:32+00,864,151.294175070017,50.2214758,4.4494695,0.0424264068711929
262,2013-09-18 06:58:25+00,864,-8.04438944211531,50.2217099,4.4484506,1.42172430520126
269,2013-09-18 07:13:25+00,864,94.1655556957516,50.22113,4.449646,3.05679570792685
271,2013-09-18 07:28:28+00,864,163.657201331742,50.2210381,4.4497406,2.02529010267665
298,2013-09-18 07:43:40+00,864,-4.71065119328403,50.2212304,4.4496336,2.39075301944806
251,2013-09-18 07:59:27+00,864,-78.1489157739522,50.2212779,4.4475054,0.760591874792257
245,2013-09-18 08:14:25+00,864,63.7620701964163,50.221265,4.4473982,3.1269314031491
246,2013-09-18 08:29:21+00,864,-31.3800934383014,50.2211121,4.4472685,3.84193961430942
242,2013-09-18 08:44:17+00,864,-56.3185153112209,50.2217395,4.4481444,3.76860716976445
243,2013-09-18 08:59:39+00,864,-155.382855025255,50.2212567,4.4493562,0.0860232526704263
205,2013-09-18 09:14:57+00,864,-38.8377631623683,50.2213031,4.4493116,1.82693732787964
108,2013-09-18 09:30:07+00,864,-106.303904216205,50.2210352,4.4481007,9.87689222377161
293,2013-09-18 09:45:22+00,864,89.2795305007683,50.2213244,4.4507374,11.0295965474717
290,2013-09-18 10:00:57+00,864,102.110620399673,50.2212441,4.4498303,3.21026478658693
235,2013-09-18 10:15:51+00,864,40.6054273514045,50.2213176,4.4493631,1.04623133197205
228,2013-09-18 10:30:50+00,864,-103.270085004274,50.2212517,4.4490934,4.06841492475878
260,2013-09-18 10:46:26+00,864,158.18743595075,50.2132479,4.4641056,0.0640312423743285
251,2013-09-18 11:01:21+00,864,-3.91516690554031,50.2139838,4.4635396,1.40431477952772
222,2013-09-18 11:16:17+00,864,99.6194330657053,50.2145766,4.4643804,6.94626518353568
254,2013-09-18 11:31:13+00,864,32.4173671195764,50.2136261,4.4674914,6.8040576129248
266,2013-09-18 11:46:09+00,864,-125.37123334236,50.2109952,4.4676852,1.53912312697848
275,2013-09-18 12:01:06+00,864,-43.3729024069442,50.2093809,4.4755519,2.47008097033275
268,2013-09-18 12:16:03+00,864,-63.4762173533618,50.2106488,4.4688124,9.90713379338343
262,2013-09-18 12:31:04+00,864,153.117760924688,50.2107283,4.4681829,2.34104677441524
327,2013-09-18 12:46:26+00,864,14.6597688436819,50.2269191,4.4499518,9.04690554830766
218,2013-09-18 13:02:06+00,864,-164.425710615773,50.2635531,4.4559118,0.706116137756389
208,2013-09-18 13:17:16+00,864,-52.8420884088243,50.2629802,4.4541802,4.53511852105323
226,2013-09-18 13:32:57+00,864,-120.041384671586,50.2627616,4.4535733,0.818352002502591
233,2013-09-18 13:48:01+00,864,-112.748540237877,50.2624807,4.454294,1.12017855719524
168,2013-09-18 14:03:10+00,864,60.4398448208488,50.2620901,4.4537924,3.8376034188019
231,2013-09-18 14:18:39+00,864,-165.026205674,50.2622751,4.4533972,0.0921954445729289
225,2013-09-18 14:33:39+00,864,-27.4205503664743,50.2623106,4.4533619,2.76929593940409
215,2013-09-18 14:48:33+00,864,49.2587321468914,50.2614378,4.4515991,2.11206060519105
225,2013-09-18 15:03:28+00,864,-61.8495668826319,50.2611756,4.4517712,1.45660564326794
389,2013-09-18 15:18:25+00,864,-126.15494788123,50.261913,4.4512561,1.39713993572584
206,2013-09-18 15:33:25+00,864,170.460892824601,50.2610224,4.4508987,1.89060836769544
218,2013-09-18 15:48:20+00,864,-83.3199435241703,50.2611795,4.4502133,11.2835544045305
227,2013-09-18 16:03:22+00,864,-95.2550462720948,50.2626559,4.4547446,1.59138304628395
230,2013-09-18 16:18:53+00,864,175.290650390484,50.2416154,4.4343336,0.0728010988928052
200,2013-09-18 16:33:58+00,864,-77.3773047096906,50.2131699,4.3955423,0.5060632371552
197,2013-09-18 16:48:49+00,864,-30.1378562341161,50.2128503,4.3960807,2.58940147524481
204,2013-09-18 17:03:45+00,864,154.644666409293,50.2126076,4.3955485,0.24738633753706
201,2013-09-18 17:18:41+00,864,-20.1811492636156,50.2128586,4.3949269,0.332866339541865
232,2013-09-18 17:33:42+00,864,84.7674562609148,50.2211522,4.3943445,1.18139747756629
244,2013-09-18 17:50:08+00,864,-173.056244391529,50.2162575,4.3949957,10.8742493993838
200,2013-09-18 18:05:05+00,864,168.117068655248,50.213746,4.394281,0.411096095821889
193,2013-09-18 18:20:12+00,864,25.0990578992979,50.2141229,4.3947159,2.78686203461887
154,2013-09-18 18:35:24+00,864,26.8673822271036,50.2145434,4.3947488,3.93878153748085
206,2013-09-18 18:50:56+00,864,-119.445856756156,50.214333,4.3948899,0.327566787083184
213,2013-09-18 19:06:08+00,864,-59.4699376467264,50.2141721,4.3947049,0.331209903233584
212,2013-09-18 19:21:04+00,864,-122.064059303108,50.2138262,4.3941826,2.6506791582536
203,2013-09-18 19:36:01+00,864,-41.1294162407599,50.213936,4.3939216,0.269258240356725
205,2013-09-18 19:50:57+00,864,-57.9549617582971,50.2141337,4.393497,0.0761577310586391
202,2013-09-18 20:05:52+00,864,162.771127242107,50.2139981,4.3934099,0.24
200,2013-09-18 20:20:49+00,864,14.9916132129961,50.2139664,4.3935021,3.36154726279432
203,2013-09-18 20:35:45+00,864,-19.5446138746096,50.2138596,4.3932846,0.629682459657247
200,2013-09-18 20:50:43+00,864,-40.0916834848232,50.213758,4.3931713,0.416293165929973
208,2013-09-18 21:21:01+00,864,14.0511731172153,50.213443,4.3931384,0.941328847959097
214,2013-09-18 21:51:07+00,864,-8.01507553326526,50.2136296,4.3928566,0.401995024844836
165,2013-09-18 22:21:15+00,864,-69.0210172531674,50.2133018,4.392602,4.30750507834872
203,2013-09-18 22:51:38+00,864,-20.6371595982049,50.2125701,4.3922745,0.0632455532033676
197,2013-09-18 23:21:37+00,864,76.4715055371186,50.2122181,4.3926806,0.822192191643779
199,2013-09-18 23:51:28+00,864,173.424402957157,50.2120191,4.3926476,0.481663783151692
205,2013-09-19 00:21:22+00,864,13.4814261749754,50.2121733,4.3927464,1.49
